"","BROKEN","CAMPASPE","DUMARESQ","EDWARD-WAKOOL","GINGHAM","GOULBURN","GUNBOWER","GWYDIR","L_MURRAY","LODDON_PYRAMID","LOWER_DARLING","MACINTYRE","MACQUARIE","MULLAROO_LINDSAY","MURRAY-Barmah","MURRAY-dsYarrawonga","MURRAY-mid","MURRUMBIDGEE","SEVERN","UPPER_DARLING","WIMMERA"
"X248745.20..",0.04,0,0.1023,0,0,0.0655,0,0.1688,0.05,0.037,0,0.05,0.0494,0.0714,0,0.037,0.0292,0.0256,0,0.0345,0
"X248824.22..",0.0783,0.0548,0.1023,0.0909,0.2246,0.0333,0.1421,0,0,0.1709,0.1264,0,0.1186,0.1978,0.3,0.0726,0.0575,0.1693,0,0.1264,0.1245
"X248884.18..",0.2554,0.4129,0.2339,0.4091,0.3804,0.3547,0.1491,0.25,0.2605,0.3319,0.3977,0.4006,0.2936,0.3516,0.35,0.3169,0.2831,0.3853,0.4455,0.2092,0.4132
"X249131.56..",0.445,0.3794,0.4006,0.4727,0.4901,0.3892,0.4711,0.4567,0.4658,0.4915,0.4517,0.2974,0.3923,0.5,0.1667,0.4259,0.4056,0.4096,0.4545,0.4391,0.3831
"X249236.25..",0.4883,0.4122,0.4444,0.5091,0.425,0.4885,0.4658,0.5065,0.4947,0.49,0.4793,0.5,0.4904,0.5165,0.5333,0.4658,0.4682,0.4204,0.5091,0.4977,0.413
"X249535.6..",0.1833,0.0788,0.0526,0,0.245,0.2345,0.0974,0.0887,0.1842,0.1709,0.1839,0,0.1404,0.2582,0,0,0.1499,0.1437,0.0909,0.0333,0.085
"X249730.11..",0.215,0.295,0.4035,0.1727,0.3,0.1264,0.1868,0.25,0.3263,0.3077,0.2092,0.3947,0.3397,0.2527,0.1667,0.1396,0.162,0.2807,0.3091,0.0966,0.2925
"X249824.54..",0.15,0.1734,0.3099,0.3091,0.04,0.1828,0.1421,0.0455,0.0974,0.1396,0.0655,0.0974,0.1186,0.0714,0,0.1709,0.0713,0.1862,0,0.0333,0.1621
"X249943.19..",0.3605,0.2059,0.1053,0.3091,0.1833,0.2816,0.0974,0,0.1,0.3615,0.2345,0.2237,0.241,0.2527,0.1667,0.2564,0.2313,0.101,0.0909,0.2672,0.3312
"X250527.45..",0.471,0.4557,0.4591,0.5,0.5,0.5011,0.5079,0.4567,0.4947,0.5028,0.3621,0.4895,0.4679,0.2582,0.4333,0.5028,0.468,0.4791,0.5091,0.4621,0.4978
"X251199.54..",0.04,0.1276,0.1023,0,0.04,0.0333,0.05,0.0887,0.0974,0.1396,0.0333,0.0974,0.025,0.0714,0,0.037,0.0713,0,0,0.0655,0.0435
"X251939.36..",0.2733,0.2162,0.1491,0.2455,0.2228,0.2103,0.05,0.1299,0.2237,0.2293,0.0655,0.05,0.2218,0.0714,0.3,0.2009,0.1499,0.1862,0.0909,0.1552,0.1976
"X252216.53..",0,0,0,0,0,0.0655,0.05,0.0455,0.0974,0.0726,0.0333,0,0.0494,0.0714,0.1667,0.037,0.0292,0.0749,0,0.0333,0.085
"X252299.63..",0.04,0.0788,0.2719,0,0.0783,0.1552,0.05,0.1688,0.1421,0.1068,0.1828,0.2263,0.141,0.0714,0.3,0.1068,0.1499,0.1653,0.3091,0.2092,0.1245
"X252483.13..",0,0,0.0526,0.1727,0,0,0,0.0887,0,0.037,0.0655,0.0974,0,0.0714,0.1667,0.037,0.0435,0,0,0.0333,0
"X253140.18..",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"X254737.61..",0,0.0533,0.2339,0.1727,0,0,0,0,0,0.037,0,0,0.0962,0,0,0.0726,0.0435,0.0256,0.0909,0.0655,0.2628
"X255334.21..",0.4417,0.494,0.5029,0.5091,0.5067,0.5092,0.5,0.5022,0.4816,0.4829,0.5011,0.5079,0.4994,0.4725,0.4667,0.51,0.4985,0.504,0.5,0.5012,0.5043
"X255675.33..",0.0783,0.0533,0.1023,0,0.215,0.0333,0.05,0.0455,0.1,0.0726,0.1264,0.1421,0.0731,0.1374,0,0.1068,0.0575,0.0256,0,0.0966,0.0435
"X255976.37..",0.39,0.2928,0.1491,0.3182,0.4083,0.2598,0.1421,0.3429,0.2974,0.3077,0.2356,0.1421,0.3083,0.2527,0.3,0.3169,0.3464,0.1862,0.1727,0.3977,0.3167
"X256028.19..",0.2167,0.084,0.1959,0,0,0.1264,0.05,0.0887,0.1,0.1108,0.1264,0.114,0.0962,0.0714,0,0.1068,0.0586,0.1252,0.1727,0.0655,0.2403
"X256438.23..",0.3,0.3866,0.4327,0.4182,0.44,0.2828,0.1421,0.2524,0.4316,0.2009,0.3241,0.4974,0.309,0.4505,0.5,0.3063,0.2834,0.3441,0.3727,0.3989,0.3953
"X256510.33..",0.08,0.0533,0,0.0909,0.1833,0.1828,0.1842,0.2727,0.1842,0.1068,0.1264,0.0974,0.0731,0.1978,0,0.1396,0.1247,0.1215,0.1818,0.1264,0.0435
"X257254.69..",0.04,0.1509,0.1023,0.2545,0.0783,0.0655,0.05,0.1299,0,0.1709,0.1839,0.0974,0.1615,0.3022,0.3,0.2564,0.1372,0.2267,0.2455,0.2092,0.2403
"X257434.50..",0.3483,0.4002,0.2719,0.4545,0.465,0.3448,0.3553,0.3571,0.4342,0.3746,0.4609,0.4868,0.3673,0.511,0.4,0.3504,0.3773,0.4656,0.3636,0.4335,0.2312
"X258282.45..",0,0,0,0,0.15,0,0,0.0887,0,0.037,0.0966,0,0,0,0,0.037,0.0147,0.0506,0,0.1264,0
"X258493.23..",0.115,0.027,0.1023,0.0909,0,0.0333,0.1421,0,0.05,0,0.0655,0,0,0.0714,0,0.037,0.0435,0,0,0.0655,0.0435
"X258620.56..",0.4239,0.5083,0.4474,0.1727,0.43,0.3879,0.5053,0.4935,0.3842,0.3917,0.4253,0.4289,0.4731,0.478,0.5,0.4872,0.4359,0.4452,0.3727,0.3793,0.3762
"X258907.19..",0.2964,0.3731,0.2339,0.1727,0.1621,0.2828,0.2632,0.303,0.3263,0.1769,0.2586,0.2876,0.2583,0.3022,0.3,0.1833,0.3295,0.3108,0.2667,0.25,0.3052
"X259251.61..",0.485,0.4929,0.5,0.4727,0.4837,0.4989,0.4789,0.4437,0.4684,0.4886,0.4517,0.45,0.4609,0.3846,0.4,0.5071,0.4967,0.4708,0.4818,0.4766,0.4589
"X259379.47..",0.15,0.1092,0.1491,0,0.0815,0.0966,0.2237,0,0.05,0.1396,0.0333,0.1447,0.1404,0,0.1667,0.1709,0.1372,0.0749,0.0909,0.0655,0
"X259796.48..",0.1196,0.0533,0,0.2917,0.0815,0.1264,0.193,0.0455,0.2237,0.1446,0,0.0974,0.0731,0.1374,0.1667,0.1068,0.1372,0.0749,0.3091,0.0333,0.1491
"X260631.39..",0.0417,0.027,0,0.1,0.04,0.0677,0.0974,0,0.1421,0.037,0.0966,0.1842,0.0962,0.0714,0.1667,0.0726,0.0713,0.0263,0,0.0655,0.1299
"X260873.58..",0.4117,0.3281,0.1491,0.1727,0.3717,0.2345,0.1842,0.2424,0.3289,0.2821,0.3034,0.3289,0.2923,0.3462,0.3,0.2564,0.3382,0.3731,0.1727,0.2816,0.4625
"X260962.39..",0.0815,0,0.1491,0.1889,0.115,0.1032,0.1569,0.0887,0.1421,0.037,0.0977,0.1421,0.0494,0.0769,0.2,0.0783,0.0575,0.0519,0,0.0966,0.0476
"X261681.18..",0.0783,0.1345,0.1491,0.1727,0.115,0.0701,0.0556,0,0,0.0726,0.0345,0.0974,0.1186,0.0714,0,0.0726,0.0713,0.0533,0.0909,0.0966,0.0476
"X262519.29..",0.1833,0.205,0.5058,0.3636,0.245,0.2426,0.4684,0.381,0.4079,0.2308,0.4529,0.3977,0.3391,0.3462,0.5333,0.3889,0.3624,0.3535,0.3727,0.3116,0.3478
"X263446.38..",0.1196,0.2935,0.2339,0.0909,0.215,0.1839,0.1421,0.1688,0.2605,0.1709,0.1264,0.2632,0.0962,0.2033,0.1667,0.1396,0.1245,0.0985,0.3182,0.2092,0.2056
"X263483.21..",0,0.1952,0.2339,0.2667,0.4283,0.2513,0.2719,0.3333,0.2632,0.1446,0.2586,0.3263,0.1186,0.3516,0.2,0.1396,0.2313,0.2638,0.3636,0.2167,0.3167
"X263543.55..",0.04,0.1291,0,0.0909,0.1833,0.1552,0.05,0.0887,0.1842,0,0,0.05,0.2019,0.1374,0.3,0.1396,0.0983,0.0985,0.1727,0.0966,0.1621
"X263634.34..",0.0417,0.1734,0.2719,0.3636,0.3917,0.1264,0.3579,0.3571,0.4342,0.2023,0.2092,0.2974,0.1622,0.2582,0.3,0.2835,0.273,0.2463,0.3091,0.2092,0.2727
"X264045.68..",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"X264073.21..",0.4717,0.4932,0.4737,0.2455,0.4117,0.5069,0.4289,0.303,0.4474,0.3305,0.3241,0.5029,0.4263,0.4231,0.1667,0.4373,0.4559,0.4224,0.4182,0.4736,0.3913
"X264923.44..",0.3822,0.4063,0.4912,0.3636,0.4827,0.4064,0.4658,0.419,0.4289,0.4088,0.346,0.45,0.4353,0.4231,0.35,0.4387,0.4607,0.4893,0.4909,0.4517,0.4857
"X265089.37..",0.0417,0.027,0,0.0909,0,0.0655,0,0.0887,0.0974,0.037,0.0966,0.0974,0.0731,0,0,0.037,0.0849,0.1215,0,0.0655,0.1245
"X265259.11..",0.115,0.1742,0,0.0909,0.215,0.0333,0.0974,0.0455,0.05,0.1068,0.2103,0.1421,0.1827,0.1374,0,0.1709,0.1374,0.0749,0,0.1552,0.2312
"X265657.37..",0.4567,0.1952,0.3421,0.4455,0.4917,0.4736,0.4684,0.3831,0.4632,0.4217,0.3977,0.4895,0.3667,0.478,0.3,0.4544,0.4238,0.4501,0.4909,0.4782,0.3498
"X266114.38..",0.4257,0.0796,0.152,0,0.0783,0.2356,0.0974,0.1299,0.2605,0.3547,0.1563,0.1421,0.141,0.2527,0.1667,0.2308,0.2204,0.1913,0,0.1828,0.4069
"X267137.57..",0.5017,0.4835,0.5,0.4182,0.4867,0.5023,0.5184,0.5108,0.5132,0.4815,0.5011,0.4658,0.4865,0.5275,0.6,0.5028,0.4884,0.5007,0.4091,0.4931,0.5079
"X268278.18..",0.325,0.4824,0.3392,0.3091,0.4416,0.4828,0.5158,0.4848,0.3868,0.4815,0.3632,0.3289,0.4865,0.3022,0.4,0.4259,0.3707,0.3933,0.4444,0.4483,0.413
"X268643.58..",0.115,0.027,0.2719,0,0.215,0.2092,0,0.171,0.2237,0.1068,0.0333,0.2237,0.141,0.0714,0,0.0726,0.0575,0.0506,0.0909,0.1552,0.2312
"X268719.45..",0,0,0.1491,0,0.0417,0.0655,0.05,0.1299,0,0,0.0333,0,0.0494,0,0,0.037,0,0.0263,0,0.0701,0
"X269109.23..",0.4117,0.3446,0.3421,0.3182,0.5072,0.4793,0.4053,0.4978,0.5,0.4217,0.4276,0.3743,0.4519,0.3956,0.3,0.4858,0.3852,0.473,0.4455,0.5023,0.4743
"X269166.62..",0,0.0788,0.193,0,0,0,0,0.0887,0,0,0.0966,0.0974,0.0494,0.0714,0.1667,0.037,0.0147,0.0256,0,0,0
"X269517.19..",0.5067,0.3929,0.5029,0.4091,0.5099,0.3621,0.4921,0.5087,0.5,0.5,0.4828,0.5079,0.4962,0.511,0.55,0.4943,0.4925,0.4972,0.5182,0.5057,0.5132
"X270198.34..",0.0783,0.1509,0,0.0909,0,0.0333,0.0974,0,0.05,0.037,0.0333,0,0.1404,0.0714,0,0.037,0.0435,0.0985,0.0909,0.0655,0.0435
"X270397.27..",0.115,0.0788,0.1491,0.1727,0.3,0.1264,0.2237,0.1688,0.2237,0.141,0.2092,0.2605,0.1404,0.1978,0,0.2009,0.2926,0.2267,0.1727,0.2092,0.0435
"X271614.56..",0,0.1462,0.0526,0.2667,0.2767,0.0701,0.2792,0.3333,0.05,0.2862,0.1264,0.2368,0.259,0.1374,0,0.1068,0.1909,0.2943,0.1727,0.0998,0.2632
"X271670.14..",0.1976,0.1345,0.2339,0.2083,0.1833,0.2989,0.4444,0.1762,0.1421,0.1108,0.1552,0.2237,0.2404,0.1474,0.35,0.2646,0.223,0.2365,0.1727,0.1601,0.1842
"X271941.23..",0,0.081,0.3129,0.0909,0.1558,0.1264,0.2947,0,0.0974,0.1068,0.1828,0.2368,0.1827,0.1374,0.1667,0.0726,0.1743,0.2112,0,0.0998,0.085
"X272374.36..",0.5022,0.2,0.345,0.2455,0.4654,0.3305,0.3977,0.1762,0.1601,0.3134,0.3916,0,0.2996,0.4505,0.4,0.2733,0.2867,0.3201,0.2667,0.1601,0.3289
"X272448.69..",0.41,0.4234,0.4444,0.4909,0.4267,0.4425,0.4947,0.461,0.5026,0.4715,0.4862,0.4474,0.4442,0.4725,0.5,0.4088,0.4188,0.4777,0.4545,0.4506,0.4743
"X273232.13..",0.35,0.2748,0.3392,0.0909,0.275,0.2092,0.2237,0.2403,0.2632,0.2293,0.2345,0.2237,0.1622,0.3022,0.1667,0.2564,0.2632,0.1862,0.2455,0.2828,0.1245
"X273306.45..",0,0,0,0.0909,0,0.0333,0.05,0,0,0.0726,0.0333,0,0.0494,0,0.1667,0,0.0147,0,0,0.0333,0
"X273362.60..",0.2312,0.1734,0.193,0.1727,0.1902,0.3214,0.193,0.0887,0.0974,0.2821,0.1264,0.1421,0.1827,0.1474,0.5,0.3291,0.2341,0.226,0.1727,0.1552,0.2974
"X274120.44..",0.41,0.4827,0.4942,0.5182,0.5,0.4931,0.5105,0.5087,0.5,0.4986,0.4851,0.4895,0.4981,0.4945,0.5,0.4957,0.4603,0.5054,0.5182,0.5012,0.5
"X274741.11..",0.4817,0.4932,0.4591,0.4545,0.502,0.508,0.3868,0.481,0.5053,0.5,0.4977,0.4632,0.4923,0.5055,0.5333,0.5085,0.4756,0.505,0.5091,0.4974,0.5119
"X275083.53..",0.15,0.1345,0.3684,0.0909,0.3312,0.2598,0.2947,0.303,0.3289,0.2578,0.1264,0.2947,0.1404,0.2527,0.3,0.1396,0.2834,0.1734,0.2455,0.2092,0.1621
"X275381.58..",0.0435,0.0563,0.0526,0.125,0.1245,0.0385,0,0.0455,0.05,0.0417,0.0966,0,0.1186,0,0,0.0726,0.031,0.0519,0.1,0,0.0588
"X275776.67..",0.115,0.3273,0.1023,0.1727,0.245,0.2092,0.4079,0.2424,0.1842,0.2564,0.2345,0.2237,0.2923,0.2527,0.1667,0.1709,0.3207,0.3138,0.2545,0.2103,0.1245
"X277629.8..",0.0783,0.2748,0,0.1727,0.0783,0.1828,0.05,0.1688,0.1842,0.2293,0.0966,0.05,0.2404,0.1978,0.1667,0.1396,0.2092,0.2638,0.0909,0.1552,0.3221
"X278346.51..",0.4402,0.3341,0.4737,0.4167,0.3221,0.4444,0.193,0.2424,0.3816,0.4074,0.3621,0.4316,0.3237,0.2527,0.4333,0.4154,0.3618,0.3731,0.3636,0.3744,0.2719
"X278453.38..",0.0435,0.0597,0.0526,0,0.0435,0.0887,0.0588,0.0455,0,0.0385,0,0.0526,0.0494,0.0769,0,0.04,0.0154,0.1092,0.0909,0.0701,0
"X278758.28..",0.4909,0.4731,0.4837,0.5091,0.5087,0.4954,0.4053,0.3874,0.5132,0.4615,0.5103,0.5,0.4667,0.489,0.5667,0.4943,0.4879,0.4559,0.4,0.4516,0.513
"X278887.39..",0.04,0.0579,0.1023,0.0909,0.04,0.0966,0,0.0455,0.1421,0.037,0.0966,0,0,0,0,0.1083,0.0441,0.0256,0.0909,0.0655,0
"X279690.32..",0.5091,0.5053,0.4474,0.4455,0.4783,0.4862,0.4816,0.3571,0.4316,0.5092,0.4138,0.2632,0.5032,0.4286,0.5333,0.5014,0.4857,0.4892,0.4818,0.3904,0.5079
"X279811.13..",0.41,0.4099,0.4444,0.4455,0.4667,0.414,0.4105,0.5024,0.3263,0.51,0.3805,0.3289,0.4801,0.4231,0.55,0.4631,0.4751,0.4933,0.5091,0.447,0.4357
"X280107.56..",0,0.1036,0.193,0.0909,0.1196,0.0333,0.05,0,0.0974,0,0.0966,0.1842,0.025,0,0,0.037,0.0849,0.0768,0,0.0333,0
"X280176.68..",0.15,0.0533,0.2339,0.0909,0.1833,0.0333,0,0.2056,0,0.0726,0.0966,0.0974,0.0962,0.0714,0,0.037,0.1249,0.0749,0.0909,0.0966,0.0435
"X280635.41..",0.325,0.3604,0.193,0.3091,0.2228,0.3816,0.2947,0.2749,0.45,0.2578,0.2816,0.2605,0.1821,0.1978,0.1667,0.3305,0.3119,0.3448,0.1727,0.2356,0.2628
"X280770.44..",0,0,0,0,0,0.0333,0,0,0,0.037,0.0333,0,0,0,0,0.0754,0.0986,0,0,0,0.085
"X280996.13..",0.4384,0.3739,0.4649,0.5091,0.4883,0.3471,0.4105,0.4848,0.5026,0.5028,0.454,0.5146,0.5058,0.5165,0.5667,0.4658,0.464,0.4161,0.3636,0.4621,0.3953
"X281306.31..",0.4783,0.47,0.4766,0.4545,0.4638,0.4644,0.3868,0.4289,0.5,0.4658,0.4747,0.4079,0.425,0.3956,0.3,0.4644,0.4063,0.4318,0.3091,0.4701,0.3715
"X281977.41..",0.115,0.139,0,0,0.115,0.1828,0.1421,0,0.2263,0.1123,0.1828,0.0974,0.025,0.3022,0,0.1068,0.1622,0.0256,0.0909,0.101,0.1023
"X282039.40..",0.43,0.3986,0.4211,0.4818,0.4486,0.2356,0.4079,0.4719,0.2605,0.3533,0.3046,0.4316,0.4256,0.3956,0.5333,0.3917,0.378,0.4224,0.4818,0.4212,0.3221
"X282081.25..",0.0417,0.1036,0.193,0.3091,0.0476,0.1909,0,0.0455,0.1421,0.2077,0.0333,0.0974,0.2218,0,0.1667,0.2293,0.1745,0.0768,0.2455,0.1045,0.0929
"X282498.37..",0.4783,0.3979,0.5088,0.5182,0.4366,0.4253,0.4947,0.4719,0.4789,0.5071,0.4908,0.4816,0.4955,0.4505,0.5333,0.3815,0.4715,0.4452,0.4909,0.5057,0.496
"X282683.32..",0.2167,0.2748,0.3421,0.4182,0.245,0.2598,0.2947,0.3571,0.3579,0.2293,0.2345,0.4632,0.1186,0.3516,0.1667,0.2578,0.1863,0.1862,0.4545,0.2816,0.1621
"X282979.34..",0.0783,0.1548,0.1023,0.0909,0.0783,0.1318,0.05,0.0887,0.0974,0.1068,0.0966,0.0526,0.1186,0.2527,0.1667,0.1068,0.0575,0.0985,0.2455,0.1563,0.0974
"X283078.28..",0.5,0.5063,0.4825,0.5273,0.5067,0.4908,0.4816,0.4589,0.5,0.4915,0.4989,0.4816,0.5083,0.5,0.5333,0.5085,0.5037,0.5034,0.4818,0.5057,0.4783
"X283484.19..",0.3017,0.3746,0.2719,0.2455,0.337,0.2586,0.3605,0.2727,0.3263,0.3718,0.1828,0.2947,0.3237,0.2527,0.4667,0.1068,0.2094,0.2888,0.2455,0.2414,0.413
"X283906.60..",0.3717,0.3716,0.2719,0.1727,0.245,0.3816,0.2237,0.2727,0.2605,0.3903,0.2828,0.2237,0.2577,0.2527,0,0.4744,0.2831,0.3731,0.3091,0.2356,0.2925
"X283940.11..",0.245,0.3101,0.3684,0.4182,0.35,0.4759,0.4474,0.4719,0.3579,0.4843,0.4402,0.4526,0.3923,0.3901,0.5667,0.2821,0.412,0.4217,0.3636,0.4253,0.3735
"X284216.50..",0.485,0.4748,0.4415,0.5222,0.505,0.5037,0.5105,0.5108,0.5105,0.5077,0.4885,0.5105,0.4442,0.467,0.55,0.5062,0.4987,0.4984,0.4545,0.5012,0.513
"X284340.42..",0.0435,0,0.1078,0,0,0.0333,0,0.0455,0,0,0,0.1208,0.0506,0,0,0,0,0,0,0.0701,0
"X284432.29..",0.39,0.3453,0.3713,0.4545,0.3841,0.4713,0.2605,0.3333,0.3,0.2308,0.3644,0.2947,0.309,0.456,0.1667,0.3305,0.3626,0.2688,0.3182,0.3719,0.3735
"X284572.19..",0.4366,0.5095,0.5058,0.5139,0.5054,0.4843,0.4542,0.5087,0.4842,0.5071,0.5103,0.5,0.4981,0.5192,0.5,0.4373,0.5025,0.4879,0.5091,0.4931,0.4842
"X284634.40..",0.04,0.1345,0.0526,0,0,0.0655,0,0.0455,0,0.1068,0.0333,0,0,0.0769,0,0,0.0435,0,0,0,0
"X284738.18..",0.2733,0.4378,0.193,0.0909,0.2312,0.1653,0.3816,0.2403,0.3868,0.2835,0.3241,0.3579,0.1821,0.3022,0.2,0.2293,0.3452,0.3581,0.5222,0.4276,0.3868
"X284772.37..",0,0,0.1491,0.0909,0.1558,0,0,0,0.1447,0,0,0,0,0,0,0.1396,0.0292,0,0,0,0
"X284925.35..",0.5033,0.5023,0.4795,0.4818,0.5033,0.4793,0.5132,0.5043,0.4895,0.4929,0.5069,0.5079,0.4872,0.511,0.5333,0.5057,0.5037,0.4933,0.4545,0.4724,0.4862
"X285292.56..",0.275,0.1036,0.193,0.1727,0.04,0.2851,0,0,0,0.1068,0.0655,0,0.1192,0,0,0.1068,0.0575,0.0985,0,0,0.1621
"X285940.16..",0.4058,0.4934,0.261,0.5278,0.4004,0.4632,0.4804,0.2857,0.3289,0.3498,0.4858,0.45,0.2319,0.3939,0.4,0.3932,0.4072,0.4929,0.4727,0.508,0.4132
"X286049.31..",0.1196,0.217,0.3772,0.3091,0.3605,0.1552,0.2947,0.3593,0.2237,0.2293,0.3632,0.3579,0.2026,0.3077,0.4,0.2835,0.2313,0.3583,0.0909,0.2816,0.3715
"X286535.22..",0.2228,0.2429,0.2719,0.3636,0.3202,0.2828,0.4105,0.2727,0.2947,0.2835,0.3632,0.2339,0.3917,0.2527,0.4,0.2821,0.3387,0.3649,0.4091,0.3046,0.0929
"X286756.36..",0,0.0788,0.0526,0.0909,0.115,0.0667,0.05,0.1688,0,0,0.0333,0,0.0494,0.0714,0,0,0.1115,0.0256,0,0.0966,0.0435
"X286909.53..",0.0783,0.027,0,0.1727,0,0,0,0,0.05,0,0,0,0,0.0714,0,0,0.0147,0,0,0.0966,0.1621
"X288124.61..",0.4928,0.506,0.5146,0.5182,0.5067,0.477,0.5105,0.5087,0.5105,0.5071,0.5034,0.5079,0.5019,0.511,0.4333,0.5028,0.4943,0.4791,0.5182,0.4931,0.5099
"X288357.36..",0.185,0.217,0.2339,0.1727,0.2733,0.1839,0.3316,0.2749,0.1421,0.2308,0.2092,0.2263,0.1833,0.1374,0.2,0.037,0.1374,0.101,0.1727,0.2345,0.2881
"X288513.27..",0.15,0.2479,0.1023,0.1727,0.0815,0.0655,0.2237,0.2403,0.0974,0.037,0.1264,0.0974,0.0962,0.3022,0.1667,0.2009,0.1374,0.2866,0.0909,0.2092,0
"X288677.51..",0.15,0.2372,0.2339,0.1727,0.3,0.2586,0.3868,0.381,0.3842,0.2835,0.4402,0.3316,0.2929,0.2527,0.1667,0.3732,0.302,0.2449,0.3818,0.3805,0.2648
"X288792.12..",0.4459,0.4421,0.4449,0.4,0.5033,0.5,0.4917,0.3831,0.3868,0.4384,0.3816,0.3289,0.3929,0.3654,0.45,0.4656,0.4517,0.4593,0.3636,0.3995,0.4444
"X289165.7..",0.4567,0.4144,0.2339,0.3727,0.4267,0.4115,0.3553,0.2727,0.3605,0.4501,0.2345,0.3579,0.3083,0.3462,0.1667,0.3291,0.3115,0.4291,0.3091,0.3448,0.4783
"X289484.18..",0.445,0.4889,0.3947,0.5182,0.481,0.4126,0.5,0.4848,0.4947,0.5085,0.4402,0.2749,0.3788,0.511,0.5,0.4829,0.4649,0.4857,0.4818,0.4462,0.5138
"X289543.12..",0.2167,0.3101,0.4942,0.4455,0.215,0.2586,0.2974,0.3312,0.2947,0.2564,0.3034,0.4105,0.3096,0.3516,0,0.3077,0.3543,0.2982,0.2545,0.3276,0.0435
"X290595.59..",0.3116,0.319,0.1023,0.3091,0.2312,0.335,0.2719,0.1299,0.2605,0.1709,0.1552,0.1569,0.2404,0.1374,0.2,0.3063,0.2733,0.2688,0.1727,0.1897,0.2312
"X290685.26..",0.0435,0.1165,0,0,0.085,0.1245,0.1654,0.0455,0.05,0.0435,0.1552,0.0526,0.1186,0.0833,0,0.275,0.1893,0.192,0,0.1396,0.193
"X290753.40..",0.3917,0.4002,0.3713,0.4091,0.4433,0.4437,0.2237,0.3333,0.3842,0.4387,0.4264,0.4921,0.4032,0.4835,0.1667,0.4872,0.4462,0.3731,0.4455,0.4253,0.3696
"X290874.8..",0.3116,0.2748,0.193,0.3182,0.3717,0.3128,0.2605,0.4242,0.3316,0.3547,0.3632,0.2947,0.3083,0.4505,0.3,0.3291,0.2768,0.226,0.4091,0.3241,0.1688
"X291633.54..",0.3717,0.3979,0.4181,0.5364,0.4308,0.3034,0.2605,0.5065,0.3868,0.4231,0.4264,0.4105,0.4949,0.456,0.4667,0.453,0.3852,0.4318,0.4545,0.4977,0.3458
"X292936.15..",0.5109,0.5045,0.5088,0.5091,0.4867,0.4816,0.5132,0.4827,0.5184,0.5043,0.4989,0.4974,0.4981,0.522,0.5333,0.5071,0.5029,0.4324,0.5273,0.4954,0.513
"X294160.19..",0,0.0278,0.2719,0.0909,0.15,0.0998,0.0974,0.0887,0.1842,0.1068,0.0655,0,0,0.0714,0,0.1068,0.0147,0.0985,0.3091,0.0966,0.05
"X294377.29..",0,0,0,0,0.115,0.0345,0,0,0.0974,0,0,0,0.025,0,0,0,0.0147,0.0256,0,0,0.0929
"X294722.51..",0.1196,0.0832,0.1023,0.1727,0,0.0345,0.05,0.0887,0.1842,0.0726,0.0966,0.2605,0.0962,0.1374,0.1667,0,0.0997,0.1245,0.0909,0.1552,0.085
"X295584.30..",0,0.119,0,0,0,0,0,0,0.05,0.04,0.0333,0,0,0,0,0.04,0.0301,0.027,0,0,0
"X295617.46..",0.085,0.0788,0.1023,0.1429,0.1833,0.1349,0.114,0.2056,0.0974,0.0417,0.1563,0,0.1186,0.0714,0,0.0385,0.0756,0.1437,0.1727,0.1601,0.0556
"X296123.12..",0.3351,0.2943,0.4942,0.4182,0.4667,0.2586,0.4368,0.3571,0.3579,0.4259,0.4264,0.5079,0.3673,0.4936,0.4667,0.5043,0.441,0.4381,0.4545,0.3632,0.4723
"X296446.7..",0.3052,0.2943,0.3392,0.2,0.35,0.1196,0.225,0.3312,0.3263,0.2826,0.3034,0.2843,0.2936,0.3654,0.25,0.215,0.2436,0.2319,0.2455,0.3448,0.3529
"X296577.47..",0.2312,0.2627,0.3856,0.2321,0.2228,0.1902,0.193,0.2056,0.1421,0.0783,0.3034,0.0974,0.2212,0.1591,0.2,0.115,0.1935,0.2456,0.0909,0.3968,0.2339
"X297046.47..",0.46,0.4471,0.4649,0.5182,0.4881,0.5,0.4763,0.4242,0.3842,0.4858,0.4138,0.2605,0.4686,0.4505,0.3,0.4658,0.399,0.5,0.4091,0.5069,0.4901
"X297090.18..",0.48,0.455,0.307,0.4091,0.4004,0.4276,0.4053,0.4394,0.4684,0.4074,0.4115,0.4658,0.3808,0.4231,0.4,0.3319,0.4412,0.4197,0.4182,0.3966,0.4348
"X297515.53..",0.2844,0.256,0.2778,0.1727,0.2554,0.4149,0.2605,0.303,0.2947,0.3077,0.2816,0.3263,0.1821,0.2527,0.4333,0.2578,0.2829,0.1472,0.3091,0.2598,0.4264
"X297667.20..",0.04,0,0.0526,0.0909,0,0.0333,0,0.0455,0.05,0,0,0.1447,0,0,0,0.037,0.0147,0,0,0.0333,0
"X297922.55..",0,0.1284,0.2398,0.1727,0.15,0.0966,0.05,0,0.05,0.2835,0.0655,0.1421,0.1615,0.2527,0.1667,0.037,0.1245,0.0985,0.0909,0.1264,0.1245
