id,q1,q2,q3,q4,q5,q6,q7,PHt.x,pop.x,sex,length.x,date,trip_start_date,field_season,breeding_year_sampled,oto_age.x,birth_breeding_season,age_in_2017_season,natal_region_microchem,stocked_microchem,lat.x,long.x,sibling_group.x,inferred_stocked.x,inferred_stocked_conservative,pop.y,sex.gonads,sex.x,oto_age.y,length.y,weight,sex.y,age_f,spawned,date_capture,capture_site_name,natal_region,hatchery,capt_region,stocked,Fin.clip.tube.label,Scientific.Name,Field.Season,INPUT..BY,INPUT.DATE,SITE.NUMBER,System,Site.Name,Site.Code,lat.y,long.y,Date.Start..DD.MM.YYYY.,Collector_1,Collector.2,TOTAL.LENGTH..mm.....for.each.individual.animal..,WEIGHT..gms.....for.each.individual.animal.,Age,Sex,S.AV.BQtage,Gonad.wt.g.,Disease.Parasites.Deformity,Sacraficed,Recapture,Genetics.No.,DNA.ref..Keller,Tag.Type_1,Tag.Colour_1,Tag.Number_1,Tag.Date_1,Tag.Lost_1,Tag.Type_2,Tag.Colour_2,Tag.Number_2,Tag.Date_2,Tag.Lost_2,Tag.Type_3,Tag.Colour_3,Tag.Number_3,Tag.Date_3,Tag.Lost_3,General.Comments.relating.to.fauna,Max.Depth..m...of.sample.area.,Ave....Depth..m...of.sample.area.,Depth.recorded.at..m.,EC.uS.cm..at.water.temp..,EC.uS.cm..at25.oC.,Temp..oC,DO..mg.L.,DO....,pH,Turbidity..NTU.,Secchi.Depth..m.,Hardness..as.CaCO3.,Oto.Vial,Comments.on.sampling.site,Plate.No..2018,Row,Column,SARDI.AGE,Fin.clip.tube.label.2,K_fas_comment,id.1,Fin.clip.tube.label.1,Genetics.No..1,Tag.Number_1.1,fas_Fin.clip.tube.label,fas_System,fas_Date.Start..DD.MM.YYYY.,fas_Sex,fas_Genetics.No.,fas_Tag.Number_1,fas_Oto.Vial,fas_FAS.Species,FAS_Batch,FAS_Specimen,fas_Combined.FAS.Code,fas_Original.client.reference,DOC,Otolith.wgt,Comments.1,Comments.2,Original.client.referance,Comments,Comments2,Supplier,Sample_Type,Reader,Reading,Readability,Age.1,Edge_Type,Comments.3,Primordium,ZL_1,ZL_2,ZL_3,ZL_4,ZL_5,ZL_6,ZL_7,ZL_8,ZL_9,ZL_10,ZL_11,ZL_12,ZL_13,ZL_14,ZL_15,ZL_16,ZL_17,ZL_18,ZL_19,ZL_20,ZL_21,ZL_22,ZL_23,ZL_24,ZL_25,ZL_26,ZL_27,ZL_28,ZL_29,ZL_30,Edge,fish_id,sp_id,site_id,microchem_id,tag_id,length.1,weight.1,sex.y.1,age_f.1,spawned.1,date_capture.1,capture_site_name.1,natal_region.1,hatchery.1,capt_region.1,sibling_group.y,natal_region.2,stocked_oto,inferred_stocked.y,inferred_stocked_conservative,PHt.y,Hs_obs,Hs_exp,IR,HL
GOP556,0.8511,0.0027,0.1315,0.0017,0.0012,0.0098,0.002,0.223371251,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,NA,NA,NA,NA,,-33.5923,142.44168,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1033,Macquaria ambigua,2017-2018,,,,Darling,Lethero Station,,-33.5923,142.44168,2/5/2018,EWKR,,398,NA,,,,NA,NA,,NA,GP 1033,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,B,6,NA,GP 1033,,GOP556,GP 1033,GP 1033,,GP 1033,Darling,2/5/2018,,GP 1033,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.223371251,0.963413601,0.992697428,-0.001349903,0.657290481
GOP562,0.982,0.001,0.0043,0.001,0.0088,0.0013,0.0015,0.223371251,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,1,2016,1,NA,,-33.38473,142.56163,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1039,Macquaria ambigua,2017-2018,,,,Darling,Pooncarie,,-33.38473,142.56163,2/5/2018,EWKR,,135,NA,,,,NA,NA,,NA,GP 1039,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,H,6,NA,GP 1039,,GOP562,GP 1039,GP 1039,,GP 1039,Darling,2/5/2018,4,,,LD18 GP45,15,95,34,15_95_34,LD18 GP45,,,,provided as sections ,LD18 GP45,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,1,WT,,0,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.223371251,0.962904592,0.991570426,0.010205612,0.655546212
GOP541,0.9898,0.0015,0.0027,0.0012,0.001,0.0018,0.002,0.223561833,LOWER_DARLING,NA,NA,NA,1/5/2018,2017-2018,2017,NA,NA,NA,NA,,-32.57198,142.39546,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1018,Macquaria ambigua,2017-2018,,,,Darling,Bono Station,,-32.57198,142.39546,1/5/2018,EWKR,,433,NA,,,,NA,NA,,NA,GP 1018,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,C,4,NA,GP 1018,,GOP541,GP 1018,GP 1018,,GP 1018,Darling,1/5/2018,,GP 1018,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.223561833,0.9635682,0.992484844,0.001355422,0.651287108
GOP555,0.9903,0.001,0.0017,0.0012,0.001,0.0022,0.0027,0.224939718,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,NA,NA,NA,NA,,-33.5923,142.44168,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1032,Macquaria ambigua,2017-2018,,,,Darling,Lethero Station,,-33.5923,142.44168,2/5/2018,EWKR,,201,NA,,,,NA,NA,,NA,GP 1032,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,A,6,NA,GP 1032,,GOP555,GP 1032,GP 1032,,GP 1032,Darling,2/5/2018,,GP 1032,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.224939718,0.96988555,0.999111443,0.002297041,0.654404036
GOP544,0.9755,0.0017,0.0085,0.001,0.007,0.0043,0.002,0.228136882,LOWER_DARLING,NA,NA,NA,1/5/2018,2017-2018,2017,1,2016,1,NA,,-32.57198,142.39546,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1021,Macquaria ambigua,2017-2018,,,,Darling,Bono Station,,-32.57198,142.39546,1/5/2018,EWKR,,110,NA,,,,NA,NA,,NA,GP 1021,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,F,4,NA,GP 1021,,GOP544,GP 1021,GP 1021,,GP 1021,Darling,1/5/2018,4,,,LD18 GP13,15,95,26,15_95_26,LD18 GP13,,,,provided as sections ,LD18 GP13,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,1,WT,,0,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.228136882,0.982608682,1.01210034,-0.021130347,0.643609309
GOP543,0.9803,0.0018,0.001,0.002,0.0032,0.0023,0.0093,0.228857439,LOWER_DARLING,NA,NA,NA,1/5/2018,2017-2018,2017,2,2015,2,NA,,-32.57198,142.39546,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1020,Macquaria ambigua,2017-2018,,,,Darling,Bono Station,,-32.57198,142.39546,1/5/2018,EWKR,,152,NA,,,,NA,NA,,NA,GP 1020,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,E,4,NA,GP 1020,,GOP543,GP 1020,GP 1020,,GP 1020,Darling,1/5/2018,4,,,LD18 GP12,15,95,25,15_95_25,LD18 GP12,,,,provided as sections ,LD18 GP12,very high confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,3,2,WT,counted close inenr at .488mm - not 100% sure,0,0.489,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.228857439,0.987714319,1.01773185,-0.006627166,0.645479364
GOP563,0.9833,0.0032,0.001,0.0023,0.0032,0.0025,0.0045,0.228886591,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,1,2016,1,NA,,-33.38473,142.56163,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1040,Macquaria ambigua,2017-2018,,,,Darling,Pooncarie,,-33.38473,142.56163,2/5/2018,EWKR,,138,NA,,,,NA,NA,,NA,GP 1040,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,A,7,NA,GP 1040,,GOP563,GP 1040,GP 1040,,GP 1040,Darling,2/5/2018,4,,,LD18 GP44,15,95,33,15_95_33,LD18 GP44,,,,provided as sections ,LD18 GP44,medium confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,2,1,WT,,0,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.228886591,0.986632772,1.016116011,-0.014734183,0.645381464
GOP551,0.9795,0.001,0.0022,0.0078,0.0023,0.001,0.0062,0.229073372,LOWER_DARLING,NA,NA,NA,1/5/2018,2017-2018,2017,NA,NA,NA,NA,,-32.90602,142.37234,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1028,Macquaria ambigua,2017-2018,,,,Darling,Karoola Station,,-32.90602,142.37234,1/5/2018,EWKR,,140,NA,,,,NA,NA,,NA,GP 1028,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,E,5,NA,GP 1028,,GOP551,GP 1028,GP 1028,,GP 1028,Darling,1/5/2018,,GP 1028,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.229073372,0.98787453,1.017450009,-0.004238606,0.643066936
GOP554,0.983,0.001,0.003,0.0035,0.006,0.0012,0.0023,0.230186079,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,NA,NA,NA,NA,,-33.5923,142.44168,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1031,Macquaria ambigua,2017-2018,,,,Darling,Lethero Station,,-33.5923,142.44168,2/5/2018,EWKR,,202,NA,,,,NA,NA,,NA,GP 1031,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,H,5,NA,GP 1031,,GOP554,GP 1031,GP 1031,,GP 1031,Darling,2/5/2018,,GP 1031,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.230186079,0.992740653,1.022751491,-0.031645784,0.637450643
GOP553,0.977,0.001,0.0015,0.006,0.009,0.0032,0.0023,0.2311402,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,5,2012,5,NA,,-33.5923,142.44168,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1030,Macquaria ambigua,2017-2018,,,,Darling,Lethero Station,,-33.5923,142.44168,2/5/2018,EWKR,,372,NA,,,,NA,NA,,NA,GP 1030,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,G,5,NA,GP 1030,,GOP553,GP 1030,GP 1030,,GP 1030,Darling,2/5/2018,4,,,LD18 GP36,15,95,32,15_95_32,LD18 GP36,,,,provided as sections ,LD18 GP36,medium confidence in matching genetic code to microchem code,,,Sectioned otolith,K.Krusic-Golub,1,3,5,WT,POSSIBLY 6 ,0,0.592,0.881,1.19,1.46,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.2311402,0.996255302,1.026108534,-0.017463745,0.644994897
GOP552,0.9368,0.0023,0.0127,0.0325,0.0118,7.00E-04,0.0032,0.234746639,LOWER_DARLING,NA,NA,NA,2/5/2018,2017-2018,2017,NA,NA,NA,NA,,-33.5923,142.44168,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1029,Macquaria ambigua,2017-2018,,,,Darling,Lethero Station,,-33.5923,142.44168,2/5/2018,EWKR,,198,NA,,,,NA,NA,,NA,GP 1029,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,F,5,NA,GP 1029,,GOP552,GP 1029,GP 1029,,GP 1029,Darling,2/5/2018,,GP 1029,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.234746639,1.011867903,1.042176577,-0.027067625,0.636669593
GOP542,0.979,0.0048,0.001,0.0013,0.0022,0.0017,0.01,0.240179187,LOWER_DARLING,NA,NA,NA,1/5/2018,2017-2018,2017,NA,NA,NA,NA,,-32.57198,142.39546,NA,UNKNOWN,UNKNOWN,LOWER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 1019,Macquaria ambigua,2017-2018,,,,Darling,Bono Station,,-32.57198,142.39546,1/5/2018,EWKR,,410,NA,,,,NA,NA,,NA,GP 1019,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,D,4,NA,GP 1019,,GOP542,GP 1019,GP 1019,,GP 1019,Darling,1/5/2018,,GP 1019,,,NA,,NA,,,,,,No sample provided,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.240179187,1.036285487,1.067028944,-0.042820486,0.626937161
GOP648,0.9875,0.0033,0.0025,0.0013,0.0012,0.001,0.0032,0.236214605,UPPER_DARLING,NA,NA,NA,24/11/2017,2017-2018,2017,NA,NA,NA,NA,,-30.234499,145.68695,NA,UNKNOWN,UNKNOWN,UPPER_DARLING,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Pink 70,Macquaria ambigua,2017-2018,,,,Darling,Bourke to Wilcannia,DS Jandra Weir 19A,-30.234499,145.68695,24/11/2017,GB/SB,,432,1574,,,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DGP1-02,,4,H,5,NA,Pink 70,,GOP648,Pink 70,,,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.236214605,1.009660085,1.040554463,-0.027122071,0.639634961
GOP667,0.7961,0.0075,0.0027,0.0262,0.0047,0.0573,0.1056,0.249046133,UPPER_DARLING,NA,NA,NA,24/11/2017,2017-2018,2017,3,2014,3,NA,,-30.234499,145.68695,NA,UNKNOWN,UNKNOWN,UPPER_DARLING,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,White 95,Macquaria ambigua,2017-2018,,,,Darling,Bourke to Wilcannia,DS Jandra Weir 19A,-30.234499,145.68695,24/11/2017,GB/SB,,387,1122,,,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DGP1-23,,4,C,8,3,White 95,,GOP667,White 95,,,,,,,,,,NA,,NA,15_96_21,,,,,,,,,,,,1,3,3,3,DGP1-23   possibly missed first,0,0.75,1.117,1.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.249046133,1.0817676,1.114215402,-0.127508108,0.600855175
GOP655,0.956,0.0012,0.0273,0.0095,0.0012,0.002,0.0028,0.2541841,UPPER_DARLING,NA,NA,NA,24/11/2017,2017-2018,2017,3,2014,3,NA,,-30.234499,145.68695,NA,UNKNOWN,UNKNOWN,UPPER_DARLING,,M,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,White 67,Macquaria ambigua,2017-2018,,,,Darling,Bourke to Wilcannia,DS Jandra Weir 19A,-30.234499,145.68695,24/11/2017,GB/SB,,375,796,Mature,Male,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DGP1-09,,4,G,6,3,White 67,,GOP655,White 67,,,,,,,,,,NA,,NA,15_96_9,,,,,,,,,,,,1,1,3,2,DGP1-09,0,0.595,0.97,1.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.2541841,1.104847511,1.137165991,-0.132047596,0.604076848
GOP670,0.9908,0.0028,0.001,0.001,0.0015,5.00E-04,0.0023,0.271080139,UPPER_DARLING,NA,NA,NA,24/11/2017,2017-2018,2017,4,2013,4,NA,,-30.234499,145.68695,NA,UNKNOWN,UNKNOWN,UPPER_DARLING,,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,White 89,Macquaria ambigua,2017-2018,,,,Darling,Bourke to Wilcannia,DS Jandra Weir 19A,-30.234499,145.68695,24/11/2017,GB/SB,,438,1332,,,,NA,NA,,NA,,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DGP1-29,,4,F,8,5,White 89,"LABEL IS FAS DATAFILE DIDN'T MATCH EXACTLY - SEE COLUMN CT (""COMMENTS.3)",GOP670,White 89,,,,,,,,,,NA,,NA,15_96_24,,,,,,,,,,,,1,2,4,2,DGP-29,0,0.713,1.09,1.404,1.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.271080139,1.179592972,1.214287357,-0.218492617,0.562745575
GOP606,0.424,0.0018,0.001,0.5178,0.0027,0.0292,0.0235,0.202828562,WIMMERA,NA,NA,NA,1/3/2018,2017-2018,2017,NA,NA,NA,NA,,-36.72805,142.17807,NA,UNKNOWN,UNKNOWN,WIMMERA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2018 # GP 859,Macquaria ambigua,2017-2018,,,,Wimmera River,Fished from 30 metres upstream weir wall in horsham weir pool to 1350 metres upstream.,Horsham Weir,-36.72805,142.17807,1/3/2018,Jason Lieschke; John Mahoney,,223,158,,,,NA,NA,,NA,GP 2018 # GP 859,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,3.6,2.2,0.2,NA,1558,25.6,8.28,103,NA,22.2,0.58,NA,,,3,D,12,NA,GP 2018 # GP 859,,GOP606,GP 2018 # GP 859,GP 2018 # GP 859,,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.202828562,0.874756056,0.901239866,0.112211168,0.694917532
GOP616,0.7429,0.0025,0.001,0.0045,0.1735,0.0165,0.059,0.218232044,WIMMERA,NA,NA,NA,27/2/2018,2017-2018,2017,NA,NA,NA,NA,,-36.13698,141.96768,NA,UNKNOWN,UNKNOWN,WIMMERA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2018 # GP 836,Macquaria ambigua,2017-2018,,,,Wimmera River,"Fished from 2700 metres dowsntream boat ramp, Jeparit Weir pool to 100 metres upstream.",Jeparit Weir,-36.13698,141.96768,27/2/2018,Jason Lieschke; John Mahoney,,52,2.1,,,,NA,NA,,NA,GP 2018 # GP 836,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,4.2,1.9,0.2,NA,4134,26,8.49,107.1,NA,10.5,NA,NA,,,4,H,1,NA,GP 2018 # GP 836,,GOP616,GP 2018 # GP 836,GP 2018 # GP 836,,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.218232044,0.94054632,0.968872354,0.019268243,0.654075985
GOP096,0.9014,0.025,0.0198,0.001,0.0107,0.037,0.0052,0.22292769,WIMMERA,NA,NA,NA,20/3/2017,2016-2017,2016,NA,NA,NA,NA,,-36.4826,142.03405,NA,UNKNOWN,UNKNOWN,WIMMERA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Report CD GP-38,Macquaria ambigua,2016-2017,,,,Wimmera River,"Fished a 1600 metre section starting 1300 metres upstream launch at horshoe bend, Dimboola.",,-36.4826,142.03405,20/3/2017,Jason Lieschke; John Mahoney,,280,285,,,,NA,NA,,NA,Report CD GP-38,,,,T - 134081,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,Report CD GP-38,,GOP096,Report CD GP-38,Report CD GP-38,T - 134081,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,UNKNOWN,UNKNOWN,0.22292769,0.956083372,0.985312404,-0.004040501,0.645102668
